ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,TRANSFERRED_TO_DELIVERY_COUNT,UNREDEEMED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,UNREDEEMED_WAREHOUSE_OR_SC_ACCEPT_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,UNREDEEMED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,UNREDEEMED_DISCOUNT_SUM,UNREDEEMED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,UKD_STATUS,UKD_DATE,UKD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER,ADJUSTMENT_INVOICE_DATE,ADJUSTMENT_INVOICE_NUMBER,REDEEMED_PRICE
55919086786,55919086786,Продажа физлицу,"Тумба подвесная SanStar Ориана 60 с раковиной Como 60 (комплект) для ванной комнаты, белая",285.1-1.4.1.ККОМ,1,1,09.04.2026,10.04.2026,,26.04.2026,Яндекс.Сплит (предоплата),22%,21262,9662,0,0,11600,21262,9662,11600,,,,,,,,,,,,,,,,,,
55926146498,55926146498,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",266.1-1.4.1.К,1,1,09.04.2026,10.04.2026,,16.04.2026,Предоплата,22%,12621,6403,0,330,5888,12621,6733,5888,,,,,,,,,,,,,,,,,,
55935101313,55935101313,Продажа физлицу,"Тумба напольная SanStar Адель 50 Без раковины для ванной комнаты, белая",210.1-1.4.1.,1,1,09.04.2026,11.04.2026,,30.04.2026,При получении,22%,13924,4206,0,0,9718,13924,4206,9718,,,,,,,,,,,,,,,,,,
55935710656,55935710656,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Diva для ванной комнаты, Gold Craft",538.1-3.4.1.,1,1,10.04.2026,11.04.2026,,13.04.2026,Предоплата,22%,18621,5030,0,0,13591,18621,5030,13591,,,,,,,,,,,,,,,,,,
55935710656,55935710656,Продажа физлицу,"Тумба напольная SanStar Diva 100 с раковиной Фостер 100 (комплект) для ванной комнаты, Gold Craft",532.1-1.4.1.КФОС,1,1,10.04.2026,11.04.2026,,13.04.2026,Предоплата,22%,38040,12906,0,0,25134,38040,12906,25134,,,,,,,,,,,,,,,,,,
55940069568,55940069568,Продажа физлицу,"Тумба напольная SanStar Квадро 45 с раковиной Фостер 45 (комплект) для ванной комнаты, белая",123.1-1.4.1.К,1,1,10.04.2026,12.04.2026,,22.04.2026,Предоплата,22%,15170,5559,0,0,9611,15170,5559,9611,,,,,,,,,,,,,,,,,,
55954421506,55954421506,Продажа физлицу,"Тумба подвесная SanStar Arista 85 с раковиной Элвис 85 (комплект) для ванной комнаты, белая",231.1-1.5.1.КЭЛВ,1,1,10.04.2026,12.04.2026,,13.04.2026,Предоплата,22%,34482,14223,0,157,20102,34482,14380,20102,,,,,,,,,,,,,,,,,,
55959275202,55959275202,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 80 для ванной комнаты Дуб вотан,446.1-2.4.1.ДИВ,1,1,10.04.2026,16.04.2026,,19.04.2026,Предоплата,22%,9120,4247,0,0,4873,9120,4247,4873,,,,,,,,,,,,,,,,,,
55976527489,55976527489,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 60 для ванной комнаты Дуб вотан,444.1-2.4.1.ДИВ,1,1,11.04.2026,12.04.2026,,22.04.2026,При получении,22%,7823,3253,0,0,4570,7823,3253,4570,,,,,,,,,,,,,,,,,,
55982541379,55982541379,Продажа физлицу,"Тумба подвесная SanStar Riana 80 Без раковины для ванной комнаты, грей",504.1-1.4.1.,1,1,11.04.2026,13.04.2026,,26.04.2026,При получении,22%,26069,8685,0,0,17384,26069,8685,17384,,,,,,,,,,,,,,,,,,
55984686401,55984686401,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена для ванной комнаты, белый",177.1-3.4.1.АДЕ,1,1,11.04.2026,15.04.2026,,16.04.2026,Яндекс.Сплит (предоплата),22%,14938,5007,0,0,9931,14938,5007,9931,,,,,,,,,,,,,,,,,,
55995928128,55995928128,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Diva 50 для ванной комнаты, Gold Craft",539.1-3.4.1.,1,1,11.04.2026,13.04.2026,,22.04.2026,Предоплата,22%,26665,7511,0,0,19154,26665,7511,19154,,,,,,,,,,,,,,,,,,
55995928128,55995928128,Продажа физлицу,"Тумба напольная SanStar Diva 80 с раковиной Фостер 80 (комплект) для ванной комнаты, Gold Craft",531.1-1.4.1.КФОС,1,1,11.04.2026,13.04.2026,,22.04.2026,Предоплата,22%,32656,11336,0,0,21320,32656,11336,21320,,,,,,,,,,,,,,,,,,
55999163905,55999163905,Продажа физлицу,"Тумба напольная SanStar Адель 70 с раковиной Фостер 70 (комплект) для ванной комнаты, белая",169.1-1.4.1.К,1,1,11.04.2026,13.04.2026,,22.04.2026,Предоплата,22%,28048,10768,0,0,17280,28048,10768,17280,,,,,,,,,,,,,,,,,,
56018872130,56018872130,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 50 для ванной комнаты, Дуб вотан",443.1-2.4.1.МОД,1,1,12.04.2026,13.04.2026,,19.04.2026,При получении,22%,6965,2728,0,0,4237,6965,2728,4237,,,,,,,,,,,,,,,,,,
56025730435,56025730435,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,1,1,12.04.2026,14.04.2026,,26.04.2026,Предоплата,22%,12621,5425,0,0,7196,12621,5425,7196,,,,,,,,,,,,,,,,,,
56027795329,56027795329,Продажа физлицу,"Тумба напольная SanStar Модена 50 с раковиной Como 50 (комплект) для ванной комнаты, белая, дуб вотан",483.1-1.4.1.РККОМ,1,1,12.04.2026,14.04.2026,,26.04.2026,Предоплата,22%,17948,7698,0,0,10250,17948,7698,10250,,,,,,,,,,,,,,,,,,
56033060544,56033060544,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,1,1,13.04.2026,14.04.2026,,19.04.2026,Предоплата,22%,25626,11466,0,0,14160,25626,11466,14160,,,,,,,,,,,,,,,,,,
56034543233,56034543233,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 60 для ванной комнаты Дуб вотан,444.1-2.4.1.,1,1,13.04.2026,14.04.2026,,26.04.2026,Предоплата,22%,7823,3090,0,0,4733,7823,3090,4733,,,,,,,,,,,,,,,,,,
56037723968,56037723968,Продажа физлицу,"Шкаф-пенал универсальный SanStar Ориана для ванной комнаты, белый",281.1-3.4.1.,1,1,13.04.2026,14.04.2026,,16.04.2026,Предоплата,22%,14718,5856,0,0,8862,14718,5856,8862,,,,,,,,,,,,,,,,,,
56044329857,56044329857,Продажа физлицу,"Тумба подвесная SanStar Diva 100 без раковины для ванной комнаты, Gold Craft",537.1-1.4.1.,1,1,13.04.2026,14.04.2026,,26.04.2026,При получении,22%,21138,6632,0,0,14506,21138,6632,14506,,,,,,,,,,,,,,,,,,
56048376000,56048376000,Продажа физлицу,"Тумба напольная SanStar Модена 80 Без раковины для ванной комнаты, белая, дуб вотан",486.1-1.4.1.Р,1,1,13.04.2026,14.04.2026,,22.04.2026,Предоплата,22%,18192,7354,0,0,10838,18192,7354,10838,,,,,,,,,,,,,,,,,,
56048376000,56048376000,Продажа физлицу,"Тумба напольная SanStar Модена 60 Без раковины для ванной комнаты, белая, дуб вотан",484.1-1.4.1.Р,1,1,13.04.2026,14.04.2026,,22.04.2026,Предоплата,22%,13644,5608,0,0,8036,13644,5608,8036,,,,,,,,,,,,,,,,,,
56048376000,56048376000,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 70 для ванной комнаты Дуб вотан,445.1-2.4.1.ДИВ,2,2,13.04.2026,14.04.2026,,22.04.2026,Предоплата,22%,8750,4114,0,0,4636,17500,8228,9272,,,,,,,,,,,,,,,,,,
56048376000,56048376000,Продажа физлицу,"Шкаф напольно-подвесной SanStar Diva 50 для ванной комнаты белый, дуб вотан",499.1-3.4.1.Р,1,1,13.04.2026,14.04.2026,,22.04.2026,Предоплата,22%,27801,7361,0,0,20440,27801,7361,20440,,,,,,,,,,,,,,,,,,
56055781891,56055781891,Продажа физлицу,"Тумба напольная SanStar Толедо 50 Без раковины для ванной комнаты, Gold Craft",516.1-1.4.1.Р,1,1,13.04.2026,16.04.2026,,16.04.2026,При получении,22%,18729,7766,0,0,10963,18729,7766,10963,,,,,,,,,,,,,,,,,,
56057334209,56057334209,Продажа физлицу,"Тумба напольная SanStar Diva 80 с раковиной Фостер 80 (комплект) для ванной комнаты, Gold Craft",531.1-1.4.1.КФОС,1,1,13.04.2026,16.04.2026,,22.04.2026,Предоплата,22%,33766,13737,0,0,20029,33766,13737,20029,,,,,,,,,,,,,,,,,,
56058947457,56058947457,Продажа физлицу,"Тумба подвесная SanStar Адель 70 с раковиной Миранда 70 (комплект) для ванной комнаты, белая",172.1-1.4.1.КМИР,1,1,13.04.2026,15.04.2026,,22.04.2026,Предоплата,22%,26325,11771,0,0,14554,26325,11771,14554,,,,,,,,,,,,,,,,,,
56059557696,56059557696,Продажа физлицу,"Тумба напольная SanStar Линни 50 с раковиной Клермонт 50 (комплект) для ванной комнаты, белая",413.1-1.4.1.ККЛЕ,1,1,13.04.2026,15.04.2026,,26.04.2026,Предоплата,22%,17820,7371,0,0,10449,17820,7371,10449,,,,,,,,,,,,,,,,,,
56059726848,56059726848,Продажа физлицу,"Тумба напольная SanStar Модена 50 Без раковины для ванной комнаты, белая, дуб вотан",483.1-1.4.1.Р,1,1,13.04.2026,16.04.2026,,26.04.2026,Предоплата,22%,12346,4618,0,0,7728,12346,4618,7728,,,,,,,,,,,,,,,,,,
56070033280,56070033280,Продажа физлицу,"Тумба напольная SanStar Адель 100 Без раковины для ванной комнаты, белая",385.1-1.4.1.,1,1,14.04.2026,15.04.2026,,19.04.2026,Предоплата,22%,24215,9151,0,0,15064,24215,9151,15064,,,,,,,,,,,,,,,,,,
56077479939,56077479939,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Адель 80 для ванной комнаты, белый",176.1-2.4.1.,1,1,14.04.2026,16.04.2026,,16.04.2026,Предоплата,22%,12528,3918,0,0,8610,12528,3918,8610,,,,,,,,,,,,,,,,,,
56078966210,56078966210,Продажа физлицу,"Тумба напольная SanStar Линни 50 с раковиной Клермонт 50 (комплект) для ванной комнаты, белая",413.1-1.4.1.ККЛЕ,1,1,14.04.2026,16.04.2026,,19.04.2026,Предоплата,22%,17744,7684,0,0,10060,17744,7684,10060,,,,,,,,,,,,,,,,,,
56080772930,56080772930,Продажа физлицу,"Тумба подвесная SanStar Линни 70 с раковиной Клермонт 70 (комплект) для ванной комнаты, белая",404.1-1.4.1.ККЛЕ,1,1,14.04.2026,15.04.2026,,26.04.2026,Предоплата,22%,21493,8155,0,0,13338,21493,8155,13338,,,,,,,,,,,,,,,,,,
56106396672,56106396672,Продажа физлицу,"Шкаф-пенал универсальный SanStar Ориана 60 для ванной комнаты, белый",426.1-3.4.1.Р,1,1,15.04.2026,16.04.2026,,26.04.2026,Предоплата,22%,24389,12515,0,0,11874,24389,12515,11874,,,,,,,,,,,,,,,,,,
56113786499,56113786499,Продажа физлицу,"Тумба подвесная SanStar Адель 100 с раковиной Фостер 100 (комплект) для ванной комнаты, белая",386.1-1.4.1.КФОС,2,2,15.04.2026,16.04.2026,,26.04.2026,Предоплата,22%,35699,14882,0,0,20817,71398,29764,41634,,,,,,,,,,,,,,,,,,
56124942913,56124942913,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,1,1,15.04.2026,17.04.2026,,27.04.2026,Предоплата,22%,16089,7553,0,0,8536,16089,7553,8536,,,,,,,,,,,,,,,,,,
56130939968,56130939968,Продажа физлицу,"Тумба подвесная SanStar Diva 50 с раковиной Moduo 50 (комплект) для ванной комнаты белый, дуб вотан",492.1-1.4.1.СКМОД,1,0,15.04.2026,17.04.2026,,27.04.2026,Предоплата,22%,20485,10461,0,1771,8253,0,0,0,,,,,,,,,,,,,,,,,,
56137213443,56137213443,Продажа физлицу,"Тумба подвесная SanStar Адель 70 с раковиной Фостер 70 (комплект) для ванной комнаты, белая",172.1-1.4.1.К,1,1,16.04.2026,17.04.2026,,27.04.2026,Предоплата,22%,25371,11501,0,0,13870,25371,11501,13870,,,,,,,,,,,,,,,,,,
56138731842,56138731842,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 60 для ванной комнаты Дуб вотан,444.1-2.4.1.,1,1,16.04.2026,19.04.2026,,26.04.2026,Предоплата,22%,8924,3616,0,0,5308,8924,3616,5308,,,,,,,,,,,,,,,,,,
56141341313,56141341313,Продажа физлицу,"Тумба подвесная SanStar Diva 100 с раковиной Фостер 100 (комплект) для ванной комнаты, дуб вотан, графит софт",475.1-1.4.1.РКФОС,1,1,16.04.2026,20.04.2026,,28.04.2026,Яндекс.Сплит (предоплата),22%,37487,19181,0,0,18306,37487,19181,18306,,,,,,,,,,,,,,,,,,
56145428481,56145428481,Продажа физлицу,"Тумба подвесная SanStar Ориана 100 с раковиной Миранда 100 для ванной комнаты, белая",547.1-1.4.1.КМИР,1,1,16.04.2026,17.04.2026,,19.04.2026,Предоплата,22%,38736,12122,0,0,26614,38736,12122,26614,,,,,,,,,,,,,,,,,,
56158437632,56158437632,Продажа физлицу,"Тумба подвесная SanStar Diva 70 без раковины для ванной комнаты белый, дуб вотан",494.1-1.4.1.Р,1,1,16.04.2026,18.04.2026,,22.04.2026,При получении,22%,13343,4674,0,0,8669,13343,4674,8669,,,,,,,,,,,,,,,,,,
56180928194,56180928194,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,1,1,17.04.2026,22.04.2026,,28.04.2026,Предоплата,22%,8265,3384,0,0,4881,8265,3384,4881,,,,,,,,,,,,,,,,,,
56180928194,56180928194,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,1,1,17.04.2026,22.04.2026,,28.04.2026,Предоплата,22%,16077,5800,0,0,10277,16077,5800,10277,,,,,,,,,,,,,,,,,,
56180928194,56180928194,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,1,1,17.04.2026,22.04.2026,,28.04.2026,Предоплата,22%,16028,7452,0,0,8576,16028,7452,8576,,,,,,,,,,,,,,,,,,
56181729666,56181729666,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",338.1-1.4.1.КУЮТ,1,1,17.04.2026,18.04.2026,,22.04.2026,Предоплата,22%,16089,7790,0,2775,5524,16089,10565,5524,,,,,,,,,,,,,,,,,,
56193157952,56193157952,Продажа физлицу,"Тумба напольная SanStar Bianca 75 с раковиной Стиль 75 (комплект) для ванной комнаты, белая",238.1-1.5.1.К,1,1,18.04.2026,19.04.2026,,26.04.2026,Предоплата,22%,24937,11165,0,0,13772,24937,11165,13772,,,,,,,,,,,,,,,,,,
56198739392,56198739392,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 60 для ванной комнаты Дуб вотан,444.1-2.4.1.ДИВ,1,1,18.04.2026,21.04.2026,,22.04.2026,Предоплата,22%,8867,4124,0,0,4743,8867,4124,4743,,,,,,,,,,,,,,,,,,
56203262274,56203262274,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 60 для ванной комнаты Дуб вотан,444.1-2.4.1.ДИВ,1,1,18.04.2026,19.04.2026,,26.04.2026,При получении,22%,8867,4308,0,0,4559,8867,4308,4559,,,,,,,,,,,,,,,,,,
56215324866,56215324866,Продажа физлицу,"Тумба напольная SanStar Ориана 70 Без раковины для ванной комнаты, белая",283.1-1.4.1.,1,1,18.04.2026,19.04.2026,,28.04.2026,Предоплата,22%,18552,7445,0,0,11107,18552,7445,11107,,,,,,,,,,,,,,,,,,
56217795267,56217795267,Продажа физлицу,"Тумба напольная SanStar Модена 60 с раковиной Фест 60 (комплект) для ванной комнаты, Gold Craft",525.1-1.4.1.РКФЕС,1,1,18.04.2026,20.04.2026,,29.04.2026,Яндекс.Сплит (предоплата),22%,21610,9355,0,0,12255,21610,9355,12255,,,,,,,,,,,,,,,,,,
56219128832,56219128832,Продажа физлицу,"Тумба подвесная SanStar Diva 80 с раковиной Como 80 (комплект) для ванной комнаты белый, дуб вотан",495.1-1.4.1.СККОМ,1,1,18.04.2026,20.04.2026,,29.04.2026,Яндекс.Сплит (предоплата),22%,30092,12338,0,0,17754,30092,12338,17754,,,,,,,,,,,,,,,,,,
56224767936,56224767936,Продажа физлицу,"Тумба подвесная SanStar Велья 50 с раковиной Фостер 50 (комплект) для ванной комнаты, белая",387.1-1.4.1.КФОС,1,1,19.04.2026,20.04.2026,,22.04.2026,Предоплата,22%,19123,7414,0,460,11249,19123,7874,11249,,,,,,,,,,,,,,,,,,
56237058497,56237058497,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,1,1,19.04.2026,21.04.2026,,26.04.2026,Предоплата,22%,25635,12466,0,0,13169,25635,12466,13169,,,,,,,,,,,,,,,,,,
56237879107,56237879107,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 70 для ванной комнаты Дуб вотан,445.1-2.4.1.,1,1,19.04.2026,20.04.2026,,26.04.2026,Предоплата,22%,9847,4555,0,0,5292,9847,4555,5292,,,,,,,,,,,,,,,,,,
56246311616,56246311616,Продажа физлицу,"Шкаф напольный SanStar Diva для стиральной машины для ванной комнаты Дуб вотан, графит софт",455.1-3.4.1.ДИВ,1,1,19.04.2026,20.04.2026,,28.04.2026,Яндекс.Сплит (предоплата),22%,24093,8842,0,0,15251,24093,8842,15251,,,,,,,,,,,,,,,,,,
56246311616,56246311616,Продажа физлицу,"Тумба подвесная SanStar Diva 80 с раковиной Фест 80 (комплект) для ванной комнаты, дуб вотан, графит софт",474.1-1.4.1.РКФЕС,1,1,19.04.2026,20.04.2026,,28.04.2026,Яндекс.Сплит (предоплата),22%,29973,13282,0,0,16691,29973,13282,16691,,,,,,,,,,,,,,,,,,
56262616707,56262616707,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",266.1-1.4.1.К,1,1,20.04.2026,22.04.2026,,22.04.2026,Предоплата,22%,15282,7524,0,0,7758,15282,7524,7758,,,,,,,,,,,,,,,,,,
56272018689,56272018689,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Фостер 70 (комплект) для ванной комнаты, графит софт",480.1-1.4.1.РКФОС,1,1,20.04.2026,22.04.2026,,26.04.2026,Предоплата,22%,26986,11857,0,0,15129,26986,11857,15129,,,,,,,,,,,,,,,,,,
56288955971,56288955971,Продажа физлицу,"Шкаф напольный SanStar Модена для стиральной машины для ванной комнаты Дуб вотан, графит софт",455.1-3.4.1.МОД,1,1,21.04.2026,22.04.2026,,26.04.2026,Предоплата,22%,23832,11350,0,326,12156,23832,11676,12156,,,,,,,,,,,,,,,,,,
56289430592,56289430592,Продажа физлицу,"Тумба подвесная SanStar Велья 70 с раковиной Фостер 70 (комплект) для ванной комнаты, белая",136.1-1.4.1.КФОС,1,1,21.04.2026,25.04.2026,,26.04.2026,Яндекс.Сплит (предоплата),22%,25345,10612,0,0,14733,25345,10612,14733,,,,,,,,,,,,,,,,,,
56302544771,56302544771,Продажа физлицу,"Шкаф напольный SanStar Модена для стиральной машины для ванной комнаты Дуб вотан, графит софт",455.1-3.4.1.МОД,1,1,21.04.2026,22.04.2026,,30.04.2026,Яндекс.Сплит (предоплата),22%,23046,10002,0,35,13009,23046,10037,13009,,,,,,,,,,,,,,,,,,
56302544771,56302544771,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 50 для ванной комнаты, Дуб вотан",443.1-2.4.1.МОД,1,1,21.04.2026,22.04.2026,,30.04.2026,Яндекс.Сплит (предоплата),22%,7990,3742,0,11,4237,7990,3753,4237,,,,,,,,,,,,,,,,,,
56303436803,56303436803,Продажа физлицу,"Тумба напольная SanStar Толедо 60 Без раковины для ванной комнаты, белая",366.1-1.4.1.,1,1,21.04.2026,23.04.2026,,26.04.2026,Предоплата,22%,20828,9060,0,0,11768,20828,9060,11768,,,,,,,,,,,,,,,,,,
56307570432,56307570432,Продажа физлицу,"Зеркало универсальное SanStar Varna 70 для ванной комнаты, сенсорное",319.1-2.4.1.,1,1,21.04.2026,22.04.2026,,26.04.2026,Предоплата,22%,13133,4207,0,0,8926,13133,4207,8926,,,,,,,,,,,,,,,,,,
56322364738,56322364738,Продажа физлицу,"Тумба напольная SanStar Линни 70 с раковиной Клермонт 70 (комплект) для ванной комнаты, белая",416.1-1.4.1.ККЛЕ,1,1,22.04.2026,23.04.2026,,26.04.2026,Предоплата,22%,22122,11392,0,0,10730,22122,11392,10730,,,,,,,,,,,,,,,,,,
56333361601,56333361601,Продажа физлицу,"Тумба напольная SanStar Diva 100 с раковиной Фостер 100 (комплект) для ванной комнаты, Gold Craft",532.1-1.4.1.КФОС,1,1,22.04.2026,23.04.2026,,29.04.2026,Предоплата,22%,40019,16132,0,0,23887,40019,16132,23887,,,,,,,,,,,,,,,,,,
56337904512,56337904512,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Модена для ванной комнаты, дуб вотан, графит софт",476.1-3.4.1.МОД,1,1,22.04.2026,30.04.2026,,30.04.2026,Яндекс.Сплит (предоплата),22%,19335,7470,0,0,11865,19335,7470,11865,,,,,,,,,,,,,,,,,,
56337904512,56337904512,Продажа физлицу,"Тумба напольная SanStar Diva 60 с раковиной Фостер 60 (комплект) для ванной комнаты Дуб вотан, графит софт",458.1-1.4.1.РКФОС,1,1,22.04.2026,30.04.2026,,30.04.2026,Яндекс.Сплит (предоплата),22%,25281,10693,0,0,14588,25281,10693,14588,,,,,,,,,,,,,,,,,,
56347540224,56347540224,Продажа физлицу,"Тумба напольная SanStar Модена 80 с раковиной Фест 80 (комплект) для ванной комнаты, Gold Craft",527.1-1.4.1.РКФЕС,1,0,22.04.2026,24.04.2026,,27.04.2026,Предоплата,22%,30115,13007,0,0,17108,0,0,0,,,,,,,,,,,,,,,,,,
56364195073,56364195073,Продажа физлицу,"Тумба универсальная SanStar Линни 45 с раковиной Клермонт 45 (комплект) для ванной комнаты, белая",400.1-1.4.1.ККЛЕ,1,1,23.04.2026,25.04.2026,,26.04.2026,Яндекс.Сплит (предоплата),22%,16409,6492,0,0,9917,16409,6492,9917,,,,,,,,,,,,,,,,,,
56366852160,56366852160,Продажа физлицу,Зеркальный шкаф подвесной SanStar Graffa 60 для ванной комнаты Дуб вотан,444.1-2.4.1.ЛАВ,1,1,23.04.2026,24.04.2026,,29.04.2026,При получении,22%,8767,4102,0,0,4665,8767,4102,4665,,,,,,,,,,,,,,,,,,
56515455873,56515455873,Продажа физлицу,Тумба подвесная SanStar Тоскана 60 с раковиной Фостер 60 (комплект) для ванной комнаты,391.1-1.4.1.КФОС,1,1,28.04.2026,30.04.2026,,30.04.2026,Предоплата,22%,17919,8136,0,0,9783,17919,8136,9783,,,,,,,,,,,,,,,,,,
56517015808,56517015808,Продажа физлицу,"Тумба подвесная SanStar Велья 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",136.1-1.4.1.ККОМ,1,1,28.04.2026,30.04.2026,,30.04.2026,Предоплата,22%,25470,12405,0,0,13065,25470,12405,13065,,,,,,,,,,,,,,,,,,
