ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,TRANSFERRED_TO_DELIVERY_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,TRANSFERRED_TO_DELIVERY_DISCOUNT_SUM,TRANSFERRED_TO_DELIVERY_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
56303453184,56303453184,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Фостер 70 (комплект) для ванной комнаты, Грей",542.1-1.4.1.КФОС,542.1-1.4.1.КФОС,2,21.04.2026,02.05.2026,04.05.2026,Предоплата,22%,28387,10866,0,0,17521,56774,21732,35042,,,,,,,,,,,,
56344371842,56344371842,Продажа физлицу,"Тумба напольная SanStar Модена 80 с раковиной Фест 80 (комплект) для ванной комнаты, Gold Craft",527.1-1.4.1.РКФЕС,527.1-1.4.1.РКФЕС,1,22.04.2026,02.05.2026,11.05.2026,Предоплата,22%,30119,12977,0,0,17142,30119,12977,17142,,,,,,,,,,,,
56344371842,56344371842,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Diva 50 для ванной комнаты, Gold Craft",539.1-3.4.1.,539.1-3.4.1.,1,22.04.2026,02.05.2026,11.05.2026,Предоплата,22%,26584,10356,0,0,16228,26584,10356,16228,,,,,,,,,,,,
56344371842,56344371842,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 80 для ванной комнаты Дуб вотан,446.1-2.4.1.ДИВ,446.1-2.4.1.ДИВ,1,22.04.2026,02.05.2026,11.05.2026,Предоплата,22%,10364,5242,0,0,5122,10364,5242,5122,,,,,,,,,,,,
56350198976,56350198976,Продажа физлицу,"Тумба подвесная SanStar Riana 100 с раковиной Фостер 100 (комплект) для ванной комнаты, грей",505.1-1.4.1.СКФОС,505.1-1.4.1.СКФОС,1,22.04.2026,03.05.2026,,Предоплата,22%,40255,17259,0,0,22996,40255,17259,22996,,,,,,,,,,,,
56350198976,56350198976,Продажа физлицу,"Шкаф-пенал подвесной SanStar Riana для ванной комнаты, грей",506.1-3.4.1.,506.1-3.4.1.,1,22.04.2026,03.05.2026,,Предоплата,22%,26379,9827,0,0,16552,26379,9827,16552,,,,,,,,,,,,
56350630401,56350630401,Продажа физлицу,"Тумба напольная SanStar Diva 50 с раковиной Фест 50 (комплект) для ванной комнаты белый, Дуб вотан",487.1-1.4.1.СКФЕС,487.1-1.4.1.СКФЕС,1,22.04.2026,03.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,22559,11059,0,0,11500,22559,11059,11500,,,,,,,,,,,,
56350630401,56350630401,Продажа физлицу,"Шкаф напольно-подвесной SanStar Diva для ванной комнаты белый, дуб вотан",500.1-3.4.1.Р,500.1-3.4.1.Р,1,22.04.2026,03.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,19638,7934,0,0,11704,19638,7934,11704,,,,,,,,,,,,
56426604610,56426604610,Продажа физлицу,"Тумба напольная SanStar Толедо 40 с раковиной Даллас 100 правый для ванной комнаты, Gold Craft",515.1-1.4.1.РКПДАЛ,515.1-1.4.1.РКПДАЛ,1,25.04.2026,03.05.2026,05.05.2026,Предоплата,22%,36154,13467,0,0,22687,36154,13467,22687,,,,,,,,,,,,
56426604610,56426604610,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 70 для ванной комнаты Дуб вотан,445.1-2.4.1.,445.1-2.4.1.,1,25.04.2026,03.05.2026,05.05.2026,Предоплата,22%,9886,4498,0,0,5388,9886,4498,5388,,,,,,,,,,,,
56434847425,56434847425,Продажа физлицу,"Тумба напольная SanStar Diva 70 с раковиной Фостер 70 (комплект) для ванной комнаты белый, Дуб вотан",489.1-1.4.1.СКФОС,489.1-1.4.1.СКФОС,1,25.04.2026,02.05.2026,04.05.2026,Предоплата,22%,30631,12760,0,0,17871,30631,12760,17871,,,,,,,,,,,,
56435508674,56435508674,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 50 для ванной комнаты, Дуб вотан",443.1-2.4.1.МОД,443.1-2.4.1.МОД,1,25.04.2026,02.05.2026,04.05.2026,Предоплата,22%,8245,3697,0,0,4548,8245,3697,4548,,,,,,,,,,,,
56437006272,56437006272,Продажа физлицу,"Тумба напольная SanStar Каскад 60 с раковиной Грация (комплект) для ванной комнаты, белая",266.1-1.4.1.К,2661-141К,1,25.04.2026,01.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,15281,7609,0,0,7672,15281,7609,7672,,,,,,,,,,,,
56445269569,56445269569,Продажа физлицу,"Шкаф-пенал подвесной SanStar Graffa для ванной комнаты Дуб вотан, графит софт",449.1-3.4.1.,449.1-3.4.1.,1,26.04.2026,03.05.2026,05.05.2026,Предоплата,22%,14540,5571,0,0,8969,14540,5571,8969,,,,,,,,,,,,
56452109889,56452109889,Продажа физлицу,"Тумба подвесная SanStar Riana 100 с раковиной Фостер 100 (комплект) для ванной комнаты, грей",505.1-1.4.1.СКФОС,505.1-1.4.1.СКФОС,1,26.04.2026,06.05.2026,08.05.2026,Предоплата,22%,40078,15547,0,0,24531,40078,15547,24531,,,,,,,,,,,,
56453610689,56453610689,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 70 для ванной комнаты, Дуб вотан",445.1-2.4.1.МОД,445.1-2.4.1.МОД,1,26.04.2026,06.05.2026,07.05.2026,Предоплата,22%,9886,4405,0,0,5481,9886,4405,5481,,,,,,,,,,,,
56453610689,56453610689,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Фостер 70 (комплект) для ванной комнаты, графит софт",480.1-1.4.1.РКФОС,480.1-1.4.1.РКФОС,1,26.04.2026,06.05.2026,07.05.2026,Предоплата,22%,26986,11771,0,0,15215,26986,11771,15215,,,,,,,,,,,,
56467931841,56467931841,Продажа физлицу,"Тумба напольная SanStar Diva 100 Без раковины для ванной комнаты, Gold Craft",532.1-1.4.1.,532.1-1.4.1.,1,26.04.2026,05.05.2026,10.05.2026,Предоплата,22%,24622,8974,0,0,15648,24622,8974,15648,,,,,,,,,,,,
56470447427,56470447427,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Модена 50 для ванной комнаты, дуб вотан, графит софт",477.1-3.4.1.МОД,477.1-3.4.1.МОД,1,26.04.2026,01.05.2026,03.05.2026,Предоплата,22%,26680,10468,0,0,16212,26680,10468,16212,,,,,,,,,,,,
56482906369,56482906369,Продажа физлицу,"Тумба подвесная SanStar Адель 70 с раковиной Миранда 70 (комплект) для ванной комнаты, белая",172.1-1.4.1.КМИР,172.1-1.4.1.КМИР,1,27.04.2026,02.05.2026,07.05.2026,Предоплата,22%,26217,11237,0,0,14980,26217,11237,14980,,,,,,,,,,,,
56485883715,56485883715,Продажа физлицу,"Тумба напольная SanStar Квадро 60 с раковиной Фест 60 (комплект) для ванной комнаты, белая",124.1-1.4.1.КФЕС,1241141КФЕС,1,27.04.2026,01.05.2026,05.05.2026,Предоплата,22%,18380,10466,0,0,7914,18380,10466,7914,,,,,,,,,,,,
56486675970,56486675970,Продажа бизнесу,"Зеркало универсальное SanStar Varna 80 для ванной комнаты, сенсорное",320.1-2.4.1.,3201241,1,27.04.2026,02.05.2026,04.05.2026,Предоплата,22%,14285,4143,0,0,10142,14285,4143,10142,,ИП Ковтун Евгений Александрович,710309301513,,"368300, г. Каспийск",УПД 1,02.05.2026,202605020001,,,,
56486675970,56486675970,Продажа бизнесу,"Тумба напольная SanStar Diva 80 с раковиной Como 80 (комплект) для ванной комнаты, Gold Craft",531.1-1.4.1.СККОМ,531.1-1.4.1.СККОМ,1,27.04.2026,02.05.2026,04.05.2026,Предоплата,22%,35614,12465,0,0,23149,35614,12465,23149,,ИП Ковтун Евгений Александрович,710309301513,,"368300, г. Каспийск",УПД 1,02.05.2026,202605020001,,,,
56486675970,56486675970,Продажа бизнесу,"Шкаф-пенал напольно/подвесной SanStar Diva для ванной комнаты, Gold Craft",538.1-3.4.1.,538.1-3.4.1.,1,27.04.2026,02.05.2026,04.05.2026,Предоплата,22%,19336,4530,0,0,14806,19336,4530,14806,,ИП Ковтун Евгений Александрович,710309301513,,"368300, г. Каспийск",УПД 1,02.05.2026,202605020001,,,,
56487326209,56487326209,Продажа физлицу,"Тумба подвесная SanStar Diva 60 с раковиной Фест 60 (комплект) для ванной комнаты, дуб вотан, графит софт",472.1-1.4.1.РКФЕС,472.1-1.4.1.РКФЕС,1,27.04.2026,03.05.2026,05.05.2026,Предоплата,22%,23135,10924,0,0,12211,23135,10924,12211,,,,,,,,,,,,
56488978882,56488978882,Продажа физлицу,"Тумба подвесная SanStar Riana 70 с раковиной Фостер 70 (комплект) для ванной комнаты, грей",503.1-1.4.1.КФОС,503.1-1.4.1.КФОС,1,27.04.2026,02.05.2026,06.05.2026,Предоплата,22%,32231,12328,0,0,19903,32231,12328,19903,,,,,,,,,,,,
56488978882,56488978882,Продажа физлицу,"Шкаф-пенал подвесной SanStar Riana для ванной комнаты, грей",506.1-3.4.1.,506.1-3.4.1.,1,27.04.2026,02.05.2026,06.05.2026,Предоплата,22%,26252,8645,0,0,17607,26252,8645,17607,,,,,,,,,,,,
56493252289,56493252289,Продажа физлицу,Тумба подвесная SanStar Noche 50 с раковиной Como 50 (комплект) для ванной комнаты Графит софт,421.1-1.4.1.ККОМ,421.1-1.4.1.ККОМ,1,27.04.2026,01.05.2026,03.05.2026,Предоплата,22%,20884,7360,0,0,13524,20884,7360,13524,,,,,,,,,,,,
56494328064,56494328064,Продажа физлицу,"Тумба напольная SanStar Diva 70 с раковиной Фостер 70 (комплект) для ванной комнаты, Gold Craft",530.1-1.4.1.КФОС,530.1-1.4.1.КФОС,1,27.04.2026,07.05.2026,09.05.2026,Предоплата,22%,30232,12058,0,2000,16174,30232,14058,16174,,,,,,,,,,,,
56495302144,56495302144,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Diva для ванной комнаты, дуб вотан, графит софт",476.1-3.4.1.Р,476.1-3.4.1.,1,27.04.2026,01.05.2026,12.05.2026,Предоплата,22%,18730,6715,0,0,12015,18730,6715,12015,,,,,,,,,,,,
56495903170,56495903170,Продажа физлицу,Тумба подвесная SanStar Noche 60 с раковиной Moduo 60 (комплект) для ванной комнаты Графит софт,422.1-1.4.1.КМОД,422.1-1.4.1.КМОД,1,27.04.2026,01.05.2026,02.05.2026,Предоплата,22%,28564,12064,0,0,16500,28564,12064,16500,,,,,,,,,,,,
56495954627,56495954627,Продажа физлицу,Шкаф-пенал подвесной SanStar Инфинити для ванной комнаты,398.1-3.4.1.С,398.1-3.4.1.С,1,27.04.2026,03.05.2026,05.05.2026,Предоплата,22%,15159,6782,0,0,8377,15159,6782,8377,,,,,,,,,,,,
56502693441,56502693441,Продажа физлицу,"Тумба напольная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",283.1-1.4.1.ККОМ,283.1-1.4.1.ККОМ,1,27.04.2026,03.05.2026,06.05.2026,Предоплата,22%,29819,14516,0,0,15303,29819,14516,15303,,,,,,,,,,,,
56505795075,56505795075,Продажа физлицу,"Тумба напольная SanStar Линни 60 с раковиной Клермонт 60 (комплект) для ванной комнаты, белая",415.1-1.4.1.ККЛЕ,415.1-1.4.1.ККЛЕ,1,28.04.2026,02.05.2026,,Предоплата,22%,19456,8808,0,0,10648,19456,8808,10648,,,,,,,,,,,,
56505795075,56505795075,Продажа физлицу,"Шкаф-пенал универсальный SanStar Линни для ванной комнаты, белый",276.1-3.4.1.КАС,276.1-3.4.1.КАС,1,28.04.2026,02.05.2026,,Предоплата,22%,16080,6266,0,0,9814,16080,6266,9814,,,,,,,,,,,,
56505795075,56505795075,Продажа физлицу,Зеркальный шкаф подвесной SanStar Линни 60 для ванной комнаты белый,273.1-2.4.1.КАС,273.1-2.4.1.КАС,1,28.04.2026,02.05.2026,,Предоплата,22%,8267,3735,0,0,4532,8267,3735,4532,,,,,,,,,,,,
56507673088,56507673088,Продажа физлицу,Зеркальный шкаф подвесной SanStar Graffa 80 для ванной комнаты Дуб вотан,446.1-2.4.1.ЛАВ,446.1-2.4.1.ЛАВ,1,28.04.2026,03.05.2026,04.05.2026,Предоплата,22%,10231,4724,0,0,5507,10231,4724,5507,,,,,,,,,,,,
56510708417,56510708417,Продажа физлицу,"Тумба подвесная SanStar Riana 70 с раковиной Фостер 70 (комплект) для ванной комнаты, cappuccino",520.1-1.4.1.КФОС,520.1-1.4.1.КФОС,1,28.04.2026,03.05.2026,08.05.2026,Предоплата,22%,36204,13682,0,0,22522,36204,13682,22522,,,,,,,,,,,,
56513049026,56513049026,Продажа бизнесу,"Тумба напольная SanStar Модена 60 с раковиной Фест 60 (комплект) для ванной комнаты, Gold Craft",525.1-1.4.1.РКФЕС,525.1-1.4.1.РКФЕС,1,28.04.2026,08.05.2026,12.05.2026,Предоплата,22%,21704,6451,0,0,15253,21704,6451,15253,,"ООО ""УК ""ПРАКТИКА""",6671211339,667101001,"620063, г Екатеринбург",,,,08.05.2026,202605080001,08.05.2026,202605080001
56514038016,56514038016,Продажа физлицу,"Шкаф напольный SanStar Инфинити для стиральной машины для ванной комнаты дуб сонома светлый, графит",418.1-3.4.1.,418.1-3.4.1.,1,28.04.2026,09.05.2026,12.05.2026,Яндекс.Сплит (предоплата),22%,20731,10741,0,0,9990,20731,10741,9990,,,,,,,,,,,,
56518654466,56518654466,Продажа физлицу,"Тумба напольная SanStar Bianca 65 с раковиной Стиль 65 (комплект) для ванной комнаты, белая",237.1-1.5.1.К,2371151К,1,28.04.2026,03.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,19212,8459,0,0,10753,19212,8459,10753,,,,,,,,,,,,
56518654466,56518654466,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Адель 60 для ванной комнаты, белый",174.1-2.4.1.,1741-241,1,28.04.2026,03.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,10187,3811,0,0,6376,10187,3811,6376,,,,,,,,,,,,
56519431744,56519431744,Продажа физлицу,"Тумба подвесная SanStar Ориана 70 с раковиной Como 70 (комплект) для ванной комнаты, белая",286.1-1.4.1.ККОМ,286.1-1.4.1.ККОМ,1,28.04.2026,04.05.2026,06.05.2026,Предоплата,22%,25730,12786,0,0,12944,25730,12786,12944,,,,,,,,,,,,
56521485379,56521485379,Продажа физлицу,"Шкаф напольно-подвесной SanStar Diva 50 для ванной комнаты белый, дуб вотан",499.1-3.4.1.Р,499.1-3.4.1.Р,1,28.04.2026,01.05.2026,03.05.2026,Предоплата,22%,26148,8282,0,0,17866,26148,8282,17866,,,,,,,,,,,,
56526119874,56526119874,Продажа физлицу,Шкаф-пенал подвесной SanStar Инфинити для ванной комнаты,398.1-3.4.1.С,398.1-3.4.1.С,1,28.04.2026,03.05.2026,06.05.2026,Предоплата,22%,15158,5781,0,0,9377,15158,5781,9377,,,,,,,,,,,,
56534906818,56534906818,Продажа физлицу,"Тумба подвесная SanStar Diva 80 с раковиной Фостер 80 (комплект) для ванной комнаты, Gold Craft",536.1-1.4.1.КФОС,536.1-1.4.1.КФОС,1,28.04.2026,03.05.2026,04.05.2026,Предоплата,22%,29871,10937,0,0,18934,29871,10937,18934,,,,,,,,,,,,
56536813248,56536813248,Продажа физлицу,"Тумба подвесная SanStar Graffa 60 с раковиной Фостер 60 (комплект) для ванной комнаты Дуб вотан, графит софт",451.1-1.4.1.КФОС,451.1-1.4.1.КФОС,1,29.04.2026,02.05.2026,04.05.2026,Предоплата,22%,21296,10941,0,484,9871,21296,11425,9871,,,,,,,,,,,,
56538238080,56538238080,Продажа физлицу,"Тумба напольная SanStar Diva 100 с раковиной Фостер 100 (комплект) для ванной комнаты, Gold Craft",532.1-1.4.1.КФОС,532.1-1.4.1.КФОС,1,29.04.2026,02.05.2026,07.05.2026,Предоплата,22%,42573,18753,0,0,23820,42573,18753,23820,,,,,,,,,,,,
56538238080,56538238080,Продажа физлицу,"Шкаф-пенал напольно/подвесной SanStar Diva 50 для ванной комнаты, Gold Craft",539.1-3.4.1.,539.1-3.4.1.,1,29.04.2026,02.05.2026,07.05.2026,Предоплата,22%,26707,11049,0,0,15658,26707,11049,15658,,,,,,,,,,,,
56539488704,56539488704,Продажа физлицу,"Тумба подвесная SanStar Diva 80 без раковины для ванной комнаты, Gold Craft",536.1-1.4.1.,536.1-1.4.1.,1,29.04.2026,02.05.2026,05.05.2026,Предоплата,22%,19656,8078,0,0,11578,19656,8078,11578,,,,,,,,,,,,
56540434371,56540434371,Продажа физлицу,"Тумба напольная SanStar Линни 60 с раковиной Клермонт 60 (комплект) для ванной комнаты, белая",415.1-1.4.1.ККЛЕ,415.1-1.4.1.ККЛЕ,1,29.04.2026,09.05.2026,17.05.2026,Предоплата,22%,20405,10314,0,0,10091,20405,10314,10091,,,,,,,,,,,,
56543148417,56543148417,Продажа физлицу,"Тумба напольная SanStar Линни 50 с раковиной Клермонт 50 (комплект) для ванной комнаты, белая",413.1-1.4.1.ККЛЕ,413.1-1.4.1.ККЛЕ,1,29.04.2026,01.05.2026,,Предоплата,22%,18620,10065,0,0,8555,18620,10065,8555,,,,,,,,,,,,
56545441730,56545441730,Продажа физлицу,"Тумба напольная SanStar Модена 70 с раковиной Фостер 70 (комплект) для ванной комнаты, графит софт",480.1-1.4.1.РКФОС,480.1-1.4.1.РКФОС,1,29.04.2026,02.05.2026,06.05.2026,Предоплата,22%,27802,13414,0,0,14388,27802,13414,14388,,,,,,,,,,,,
56549490690,56549490690,Продажа физлицу,"Тумба напольная SanStar Линни 60 с раковиной Клермонт 60 (комплект) для ванной комнаты, белая",415.1-1.4.1.ККЛЕ,415.1-1.4.1.ККЛЕ,1,29.04.2026,03.05.2026,06.05.2026,Предоплата,22%,20489,10448,0,0,10041,20489,10448,10041,,,,,,,,,,,,
56550158529,56550158529,Продажа физлицу,Зеркальный шкаф подвесной SanStar Diva 60 для ванной комнаты Дуб вотан,444.1-2.4.1.ДИВ,444.1-2.4.1.ДИВ,1,29.04.2026,02.05.2026,07.05.2026,Предоплата,22%,9197,4890,0,0,4307,9197,4890,4307,,,,,,,,,,,,
56552853634,56552853634,Продажа физлицу,"Тумба подвесная SanStar Riana 80 Без раковины для ванной комнаты, грей",504.1-1.4.1.,504.1-1.4.1.,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,26078,11731,0,0,14347,26078,11731,14347,,,,,,,,,,,,
56554339779,56554339779,Продажа физлицу,"Шкаф напольный SanStar Diva для стиральной машины для ванной комнаты белый, дуб вотан",497.1-3.4.1.,497.1-3.4.1.,1,29.04.2026,04.05.2026,07.05.2026,Предоплата,22%,26121,12267,0,0,13854,26121,12267,13854,,,,,,,,,,,,
56555442241,56555442241,Продажа физлицу,"Тумба подвесная SanStar Ориана 80 с раковиной Como 80 (комплект) для ванной комнаты, белая",287.1-1.4.1.ККОМ,287.1-1.4.1.ККОМ,1,29.04.2026,01.05.2026,,Предоплата,22%,29854,15810,0,0,14044,29854,15810,14044,,,,,,,,,,,,
56560277376,56560277376,Продажа физлицу,"Тумба напольная SanStar Модена 50 с раковиной Фест 50 (комплект) для ванной комнаты, Gold Craft",524.1-1.4.1.РКФЕС,524.1-1.4.1.РКФЕС,1,29.04.2026,04.05.2026,05.05.2026,Предоплата,22%,20198,7388,0,0,12810,20198,7388,12810,,,,,,,,,,,,
56564364224,56564364224,Продажа физлицу,"Тумба напольная SanStar Адель 80 с раковиной Moduo 80 (комплект) для ванной комнаты, белая",170.1-1.4.1.КМОД,170.1-1.4.1.КМОД,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,33588,17415,0,0,16173,33588,17415,16173,,,,,,,,,,,,
56564793537,56564793537,Продажа физлицу,"Тумба напольная SanStar Линни 70 с раковиной Клермонт 70 (комплект) для ванной комнаты, белая",416.1-1.4.1.ККЛЕ,416.1-1.4.1.ККЛЕ,1,29.04.2026,01.05.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,23206,11755,0,0,11451,23206,11755,11451,,,,,,,,,,,,
56566530881,56566530881,Продажа физлицу,"Тумба напольная SanStar Адель 80 с раковиной Moduo 80 (комплект) для ванной комнаты, белая",170.1-1.4.1.КМОД,170.1-1.4.1.КМОД,1,29.04.2026,01.05.2026,03.05.2026,Яндекс.Сплит (предоплата),22%,33456,16902,0,0,16554,33456,16902,16554,,,,,,,,,,,,
56567225729,56567225729,Продажа физлицу,Зеркальный шкаф подвесной SanStar Lavanti 70 для ванной комнаты Дуб вотан,445.1-2.4.1.,445.1-2.4.1.,1,29.04.2026,02.05.2026,06.05.2026,Предоплата,22%,10330,5327,0,0,5003,10330,5327,5003,,,,,,,,,,,,
56567225729,56567225729,Продажа физлицу,Шкаф напольный SanStar Lavanti для стиральной машины для ванной комнаты Дуб вотан,448.1-3.4.1.,448.1-3.4.1.,1,29.04.2026,02.05.2026,06.05.2026,Предоплата,22%,22522,10267,0,0,12255,22522,10267,12255,,,,,,,,,,,,
56568237312,56568237312,Продажа физлицу,"Тумба подвесная SanStar Riana 70 с раковиной Como 70 (комплект) для ванной комнаты, грей",503.1-1.4.1.ККОМ,503.1-1.4.1.ККОМ,1,29.04.2026,09.05.2026,10.05.2026,Предоплата,22%,31788,14201,0,500,17087,31788,14701,17087,,,,,,,,,,,,
56568654978,56568654978,Продажа физлицу,"Тумба подвесная SanStar Diva 50 без раковины для ванной комнатыбелый, дуб вотан",492.1-1.4.1.Р,492.1-1.4.1.Р,1,29.04.2026,01.05.2026,02.05.2026,Предоплата,22%,12488,4351,0,0,8137,12488,4351,8137,,,,,,,,,,,,
56569085888,56569085888,Продажа физлицу,"Тумба подвесная SanStar Lavanti 90 без раковины для ванной комнаты, Дуб вотан",469.1-1.4.1.,469.1-1.4.1.,1,29.04.2026,01.05.2026,05.05.2026,Предоплата,22%,18832,9708,0,0,9124,18832,9708,9124,,,,,,,,,,,,
56570314945,56570314945,Продажа физлицу,Зеркальный шкаф подвесной SanStar Graffa 50 для ванной комнаты Дуб вотан,443.1-2.4.1.ЛАВ,443.1-2.4.1.ЛАВ,1,29.04.2026,03.05.2026,05.05.2026,Предоплата,22%,8491,3620,0,0,4871,8491,3620,4871,,,,,,,,,,,,
56570314945,56570314945,Продажа физлицу,"Тумба подвесная SanStar Riana 50 с раковиной Фостер 50 (комплект) для ванной комнаты, Gold Craft",507.1-1.4.1.КФОС,507.1-1.4.1.КФОС,1,29.04.2026,03.05.2026,05.05.2026,Предоплата,22%,25450,10598,0,0,14852,25450,10598,14852,,,,,,,,,,,,
56570463041,56570463041,Продажа физлицу,"Тумба напольная SanStar Модена 80 с раковиной Como 80 (комплект) для ванной комнаты, белая, дуб вотан",486.1-1.4.1.РККОМ,486.1-1.4.1.РККОМ,1,29.04.2026,05.05.2026,09.05.2026,Предоплата,22%,33695,16728,0,0,16967,33695,16728,16967,,,,,,,,,,,,
56571116610,56571116610,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 50 для ванной комнаты, Дуб вотан",443.1-2.4.1.МОД,443.1-2.4.1.МОД,1,29.04.2026,01.05.2026,02.05.2026,Предоплата,22%,8214,4301,0,0,3913,8214,4301,3913,,,,,,,,,,,,
56571640448,56571640448,Продажа физлицу,"Тумба напольная SanStar Адель 50 с раковиной Moduo 50 (комплект) для ванной комнаты, белая",210.1-1.4.1.КМОД,210.1-1.4.1.КМОД,1,29.04.2026,03.05.2026,,Яндекс.Сплит (предоплата),22%,21386,10874,0,0,10512,21386,10874,10512,,,,,,,,,,,,
56571946115,56571946115,Продажа физлицу,"Тумба подвесная SanStar Siva 60 с раковиной Фест 60 (комплект) для ванной комнаты, Дуб вотан",433.1-1.4.1.ВКФЕС,433.1-1.4.1.ВКФЕС,1,29.04.2026,03.05.2026,04.05.2026,Предоплата,22%,25309,8809,0,0,16500,25309,8809,16500,,,,,,,,,,,,
56572417218,56572417218,Продажа физлицу,"Тумба напольная SanStar Darko 60 с раковиной Даллас 120 правый (комплект) для ванной комнаты Дуб вотан, графит софт",431.1-1.4.1.КПДАЛ,431.1-1.4.1.КПДАЛ,1,29.04.2026,02.05.2026,11.05.2026,Предоплата,22%,43082,19895,0,0,23187,43082,19895,23187,,,,,,,,,,,,
56573985793,56573985793,Продажа физлицу,"Тумба напольная SanStar Линни 60 с раковиной Клермонт 60 (комплект) для ванной комнаты, белая",415.1-1.4.1.ККЛЕ,415.1-1.4.1.ККЛЕ,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,20408,10907,0,0,9501,20408,10907,9501,,,,,,,,,,,,
56574100866,56574100866,Продажа физлицу,Тумба подвесная SanStar Тоскана 60 с раковиной Фест 60 (комплект) для ванной комнаты,391.1-1.4.1.КФЕС,391.1-1.4.1.КФЕС,1,29.04.2026,01.05.2026,02.05.2026,Предоплата,22%,19992,8121,0,0,11871,19992,8121,11871,,,,,,,,,,,,
56574535041,56574535041,Продажа физлицу,Шкаф-пенал подвесной SanStar Noche для ванной комнаты графит,425.1-3.4.1.,425.1-3.4.1.,1,29.04.2026,01.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,19590,8453,0,0,11137,19590,8453,11137,,,,,,,,,,,,
56574536193,56574536193,Продажа физлицу,"Тумба напольная SanStar Модена 60 с раковиной Фостер 60 (комплект) для ванной комнаты, Gold Craft",525.1-1.4.1.РКФОС,525.1-1.4.1.РКФОС,1,29.04.2026,09.05.2026,13.05.2026,Яндекс.Сплит (предоплата),22%,22770,9478,0,0,13292,22770,9478,13292,,,,,,,,,,,,
56574755200,56574755200,Продажа физлицу,"Тумба подвесная SanStar Diva 70 без раковины для ванной комнаты белый, дуб вотан",494.1-1.4.1.Р,494.1-1.4.1.Р,1,29.04.2026,01.05.2026,16.05.2026,При получении,22%,13343,6391,0,0,6952,13343,6391,6952,,,,,,,,,,,,
56574783299,56574783299,Продажа физлицу,"Тумба подвесная SanStar Lavanti 90 без раковины для ванной комнаты, Дуб вотан",469.1-1.4.1.,469.1-1.4.1.,1,29.04.2026,04.05.2026,06.05.2026,Предоплата,22%,18832,9698,0,0,9134,18832,9698,9134,,,,,,,,,,,,
56574783299,56574783299,Продажа физлицу,Шкаф напольный SanStar Lavanti для стиральной машины для ванной комнаты Дуб вотан,448.1-3.4.1.,448.1-3.4.1.,1,29.04.2026,04.05.2026,06.05.2026,Предоплата,22%,22522,10192,0,0,12330,22522,10192,12330,,,,,,,,,,,,
56575238400,56575238400,Продажа физлицу,"Шкаф-пенал универсальный SanStar Модена для ванной комнаты, белый",177.1-3.4.1.АДЕ,177.1-3.4.1.АДЕ,1,29.04.2026,01.05.2026,03.05.2026,Предоплата,22%,15374,6027,0,0,9347,15374,6027,9347,,,,,,,,,,,,
56576515715,56576515715,Продажа физлицу,"Зеркальный шкаф подвесной SanStar Модена 80 для ванной комнаты, белый",176.1-2.4.1.АДЕ,1761241АДЕ,1,29.04.2026,06.05.2026,09.05.2026,Предоплата,22%,12481,6244,0,0,6237,12481,6244,6237,,,,,,,,,,,,
