advert_id;date;app_type;nm_id;nm_name;views;clicks;ctr;cpc;atbs;orders;shks;sum;sum_price;cr;canceled
24291808;2026-03-30;64;211581647;Тумба подвесная Siva 50 с раковиной Como 50;1;0;0,0000;0,0000;0;0;0;0,1900;0,0000;0,0000;0
24291808;2026-03-30;64;211581735;Тумба подвесная Siva 70 с раковиной Foster 70;1;0;0,0000;0,0000;0;0;0;0,6500;0,0000;0,0000;0
24291808;2026-03-30;32;251847924;Тумба подвесная Siva Oak Votan 70 с раковиной Como 70;3;0;0,0000;0,0000;0;0;0;1,8400;0,0000;0,0000;0
24291808;2026-03-31;64;211581707;Тумба подвесная Siva 80 с раковиной Como 80;1;0;0,0000;0,0000;0;0;0;0,3500;0,0000;0,0000;0
24291808;2026-03-31;64;251847924;Тумба подвесная Siva Oak Votan 70 с раковиной Como 70;1;0;0,0000;0,0000;0;0;0;0,2800;0,0000;0,0000;0
26267465;2026-03-31;64;189758167;Тумба подвесная Линни 55 с раковиной Клермонт 55;1;0;0,0000;0,0000;0;0;0;0,1400;0,0000;0,0000;0
26267465;2026-03-30;64;214735155;Тумба подвесная Адель 50 с раковиной Como 50;1;0;0,0000;0,0000;0;0;0;0,6600;0,0000;0,0000;0
26267465;2026-03-30;64;196284865;Тумба подвесная Ориана 50 с раковиной Фест 50;3;0;0,0000;0,0000;0;0;0;1,0000;0,0000;0,0000;0
26267465;2026-03-30;64;196284869;Тумба подвесная Велья 50 с раковиной Фест 50;2;0;0,0000;0,0000;0;0;0;0,7500;0,0000;0,0000;0
26269203;2026-03-31;64;81595981;Тумба Lanciano 60 с раковиной Миранда;1;0;0,0000;0,0000;0;0;0;0,1600;0,0000;0,0000;0
24255493;2026-03-30;64;211581646;Тумба подвесная Lavanti 70 с раковиной Грейс 70;1;0;0,0000;0,0000;0;0;0;0,7200;0,0000;0,0000;0
24255493;2026-03-30;64;211581652;Тумба подвесная Lavanti 50 с раковиной Фест 50;1;0;0,0000;0,0000;0;0;0;0,6400;0,0000;0,0000;0
24255493;2026-03-30;64;214735152;Тумба подвесная Lavanti 50 с раковиной Como 50;1;0;0,0000;0,0000;0;0;0;0,1400;0,0000;0,0000;0
24255493;2026-03-30;64;211581738;Тумба подвесная Lavanti 70 с раковиной Миранда 70;1;0;0,0000;0,0000;0;0;0;0,7200;0,0000;0,0000;0
24255493;2026-03-30;64;211581674;Тумба подвесная Lavanti 80 с раковиной Фест 80;1;0;0,0000;0,0000;0;0;0;0,7200;0,0000;0,0000;0
24255493;2026-03-30;64;211581644;Тумба подвесная Lavanti 80 с раковиной Foster 80;1;0;0,0000;0,0000;0;0;0;0,1700;0,0000;0,0000;0
24255493;2026-03-30;32;211581652;Тумба подвесная Lavanti 50 с раковиной Фест 50;1;0;0,0000;0,0000;0;0;0;0,6400;0,0000;0,0000;0
24255493;2026-03-30;32;211581644;Тумба подвесная Lavanti 80 с раковиной Foster 80;0;1;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
24255493;2026-03-31;32;211581644;Тумба подвесная Lavanti 80 с раковиной Foster 80;0;2;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
24255493;2026-03-31;64;211581652;Тумба подвесная Lavanti 50 с раковиной Фест 50;1;0;0,0000;0,0000;0;0;0;0,1000;0,0000;0,0000;0
24255493;2026-03-31;64;211581738;Тумба подвесная Lavanti 70 с раковиной Миранда 70;1;0;0,0000;0,0000;0;0;0;0,2100;0,0000;0,0000;0
24255493;2026-03-31;64;211581694;Тумба подвесная Lavanti 50 с раковиной Фостер 50;1;0;0,0000;0,0000;0;0;0;0,1900;0,0000;0,0000;0
24255493;2026-03-31;64;211581674;Тумба подвесная Lavanti 80 с раковиной Фест 80;1;0;0,0000;0,0000;0;0;0;0,1000;0,0000;0,0000;0
25815050;2026-03-30;64;429206903;Тумба Riana Gold 70 с раковиной Como 70 в ванную подвесная;1;0;0,0000;0,0000;0;0;0;0,1600;0,0000;0,0000;0
25815050;2026-03-31;64;429206905;Тумба Riana Gold 70 с раковиной Foster 70 в ванную подвесная;2;0;0,0000;0,0000;0;0;0;0,5900;0,0000;0,0000;0
25815050;2026-03-31;64;429206912;Тумба Riana Gold 50 с раковиной Foster 50 в ванную подвесная;1;0;0,0000;0,0000;0;0;0;0,1600;0,0000;0,0000;0
25815050;2026-03-31;64;429208714;Тумба Riana 100 с раковиной Foster 100 в ванную подвесная;2;0;0,0000;0,0000;0;0;0;0,6400;0,0000;0,0000;0
25815050;2026-03-31;64;429208708;Тумба Riana Gold 80 с раковиной Фест 80 в ванную подвесная;1;0;0,0000;0,0000;0;0;0;0,3100;0,0000;0,0000;0
25815050;2026-03-31;64;429208694;Тумба Riana 60 с раковиной Миранда 60 в ванную подвесная;1;0;0,0000;0,0000;0;0;0;0,5300;0,0000;0,0000;0
25815050;2026-03-31;64;429206903;Тумба Riana Gold 70 с раковиной Como 70 в ванную подвесная;2;0;0,0000;0,0000;0;0;0;0,6400;0,0000;0,0000;0
