advert_id;date;app_type;nm_id;nm_name;views;clicks;ctr;cpc;atbs;orders;shks;sum;sum_price;cr;canceled
27685474;2026-02-25;64;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;511;10;1,9600;28,6000;1;0;0;286,0100;0,0000;0,0000;0
27685474;2026-02-25;64;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;808;26;3,2200;13,9200;3;0;0;361,8000;0,0000;0,0000;0
27685474;2026-02-25;64;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;1;0;0,0000;0,0000;0;0;0;0,6300;0,0000;0,0000;0
27685474;2026-02-25;64;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;584;18;3,0800;17,9700;4;1;1;323,4700;17779,0000;5,5600;0
27685474;2026-02-25;64;399669228;Тумба Fab 55 с раковиной Клермонт 55 напольная в ванную;0;0;0,0000;0,0000;2;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;64;392094944;Тумба напольная FAME 60 Без раковины;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;64;316790438;Тумба напольная FAME 50 с раковиной Foster 50;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;64;399669201;Тумба Fab 55 с раковиной Клермонт 55 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;64;399669205;Тумба Fab 60 с раковиной Клермонт 60 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;752;19;2,5300;22,1900;3;0;0;421,5600;0,0000;0,0000;0
27685474;2026-02-25;32;392094948;Тумба подвесная GRACE 50 с раковиной Foster 50;1;0;0,0000;0,0000;0;0;0;0,5400;0,0000;0,0000;0
27685474;2026-02-25;32;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;819;36;4,4000;12,6000;5;0;0;453,4900;0,0000;0,0000;0
27685474;2026-02-25;32;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;1612;71;4,4000;10,2000;6;2;2;724,4600;29970,0000;2,8200;0
27685474;2026-02-25;32;399669205;Тумба Fab 60 с раковиной Клермонт 60 подвесная в ванную;0;0;0,0000;0,0000;3;1;1;0,0000;15812,0000;0,0000;0
27685474;2026-02-25;32;317384029;Тумба подвесная MIST 50 с раковиной Фест 50;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;399669271;Тумба Fab 50 с раковиной Клермонт 50 напольная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;316790461;Тумба напольная FAME 60 с раковиной Фест 60;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;317384024;Тумба подвесная MIST 60 с раковиной Миранда 60;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;399669201;Тумба Fab 55 с раковиной Клермонт 55 подвесная в ванную;0;0;0,0000;0,0000;2;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;32;317384038;Тумба подвесная MIST 60 с раковиной Квадро 60;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-25;1;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;112;2;1,7900;31,6400;0;0;0;63,2700;0,0000;0,0000;0
27685474;2026-02-25;1;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;142;2;1,4100;32,1000;0;0;0;64,2000;0,0000;0,0000;0
27685474;2026-02-25;1;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;92;0;0,0000;0,0000;0;0;0;52,2000;0,0000;0,0000;0
27685474;2026-02-16;1;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;88;3;3,4100;18,5600;0;0;0;55,6700;0,0000;0,0000;0
27685474;2026-02-16;1;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;143;7;4,9000;12,2500;0;0;0;85,7400;0,0000;0,0000;0
27685474;2026-02-16;1;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;114;1;0,8800;71,6400;0;0;0;71,6400;0,0000;0,0000;0
27685474;2026-02-16;1;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;71;0;0,0000;0,0000;0;0;0;44,9500;0,0000;0,0000;0
27685474;2026-02-16;1;399669201;Тумба Fab 55 с раковиной Клермонт 55 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;64;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;618;12;1,9400;31,8600;1;0;0;382,3100;0,0000;0,0000;0
27685474;2026-02-16;64;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;773;25;3,2300;18,2800;2;0;0;457,0100;0,0000;0,0000;0
27685474;2026-02-16;64;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;265;6;2,2600;27,6000;0;1;1;165,5800;17827,0000;16,6700;1
27685474;2026-02-16;64;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;748;14;1,8700;33,3000;1;0;0;466,2700;0,0000;0,0000;0
27685474;2026-02-16;64;399669214;Тумба Fab 45 с раковиной Клермонт 45 универсальная в ванную;0;0;0,0000;0,0000;2;1;1;0,0000;13118,0000;0,0000;0
27685474;2026-02-16;64;399669203;Тумба Fab 45 Без раковины универсальная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;1050;29;2,7600;22,4700;3;0;0;651,5500;0,0000;0,0000;0
27685474;2026-02-16;32;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;504;15;2,9800;20,9900;1;0;0;314,8800;0,0000;0,0000;0
27685474;2026-02-16;32;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;913;29;3,1800;19,7900;5;1;1;573,7900;17701,0000;3,4500;0
27685474;2026-02-16;32;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;1433;73;5,0900;11,5900;9;1;1;846,3000;16115,0000;1,3700;0
27685474;2026-02-16;32;399669205;Тумба Fab 60 с раковиной Клермонт 60 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;317384031;Тумба подвесная MIST 80 с раковиной Como 80;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;400539180;Шкаф зеркало для ванной навесной Fab 60;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;316790438;Тумба напольная FAME 50 с раковиной Foster 50;0;0;0,0000;0,0000;2;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;399669201;Тумба Fab 55 с раковиной Клермонт 55 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-16;32;399710107;Тумба Oliva 50 с раковиной Foster 50 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;1;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;60;0;0,0000;0,0000;1;0;0;20,3000;0,0000;0,0000;0
27685474;2026-02-03;1;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;90;6;6,6700;5,0800;1;0;0;30,5000;0,0000;0,0000;0
27685474;2026-02-03;1;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;84;4;4,7600;7,1200;2;0;0;28,4900;0,0000;0,0000;0
27685474;2026-02-03;1;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;89;0;0,0000;0,0000;0;0;0;30,2600;0,0000;0,0000;0
27685474;2026-02-03;1;317384029;Тумба подвесная MIST 50 с раковиной Фест 50;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;32;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;593;16;2,7000;12,3400;1;0;0;197,4500;0,0000;0,0000;0
27685474;2026-02-03;32;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;872;38;4,3600;7,7300;7;0;0;293,6200;0,0000;0,0000;0
27685474;2026-02-03;32;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;647;19;2,9400;11,4100;1;0;0;216,7600;0,0000;0,0000;0
27685474;2026-02-03;32;392094948;Тумба подвесная GRACE 50 с раковиной Foster 50;1;0;0,0000;0,0000;0;0;0;0,6000;0,0000;0,0000;0
27685474;2026-02-03;32;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;422;14;3,3200;10,1900;5;0;0;142,7300;0,0000;0,0000;0
27685474;2026-02-03;32;399669201;Тумба Fab 55 с раковиной Клермонт 55 подвесная в ванную;0;0;0,0000;0,0000;2;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;32;316790456;Тумба напольная FAME 60 с раковиной Foster 60;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;32;399669260;Тумба Form 50 с раковиной Фест 50 напольная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;32;695359849;Тумба подвесная Mist 50 с раковиной Фостер 50;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;32;399669205;Тумба Fab 60 с раковиной Клермонт 60 подвесная в ванную;0;0;0,0000;0,0000;1;0;0;0,0000;0,0000;0,0000;0
27685474;2026-02-03;64;317321015;Тумба подвесная HOLY 50 с раковиной Como 50;399;11;2,7600;12,1900;2;0;0;134,1300;0,0000;0,0000;0
27685474;2026-02-03;64;399669191;Тумба Fab 50 с раковиной Клермонт 50 подвесная в ванную;464;16;3,4500;9,7500;3;0;0;155,9700;0,0000;0,0000;0
27685474;2026-02-03;64;399710097;Тумба Oliva 50 с раковиной Фест 50 подвесная в ванную;271;9;3,3200;10,2100;1;0;0;91,9000;0,0000;0,0000;0
27685474;2026-02-03;64;317383989;Тумба подвесная MIST 50 с раковиной Foster 50;434;12;2,7600;12,1500;5;0;0;145,8200;0,0000;0,0000;0
