advert_id;date;app_type;nm_id;nm_name;views;clicks;ctr;cpc;atbs;orders;shks;sum;sum_price;cr;canceled
25455610;2026-03-09;32;392094971;Тумба напольная FAME 70 с раковиной Foster 70;1;0;0,0000;0,0000;0;0;0;0,5200;0,0000;0,0000;0
25455610;2026-03-09;32;392094925;Тумба напольная FAME 80 с раковиной Como 80;0;1;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
25455610;2026-03-09;32;392094933;Тумба напольная FAME 50 с раковиной Moduo 50;0;1;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
25455610;2026-03-09;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;7;0;0,0000;0,0000;0;0;0;1,2300;0,0000;0,0000;0
25455610;2026-03-09;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;6;0;0,0000;0,0000;0;0;0;1,3300;0,0000;0,0000;0
25455610;2026-03-09;64;392094925;Тумба напольная FAME 80 с раковиной Como 80;3;0;0,0000;0,0000;0;0;0;0,4600;0,0000;0,0000;0
25455610;2026-03-22;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;3;0;0,0000;0,0000;0;0;0;0,5100;0,0000;0,0000;0
25455610;2026-03-22;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;2;0;0,0000;0,0000;0;0;0;0,3200;0,0000;0,0000;0
25455610;2026-03-22;64;392094925;Тумба напольная FAME 80 с раковиной Como 80;1;0;0,0000;0,0000;0;0;0;0,1500;0,0000;0,0000;0
25455610;2026-03-22;32;392094925;Тумба напольная FAME 80 с раковиной Como 80;1;0;0,0000;0,0000;0;0;0;0,5200;0,0000;0,0000;0
25455610;2026-03-19;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;2;0;0,0000;0,0000;0;0;0;0,3800;0,0000;0,0000;0
25455610;2026-03-19;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;1;0;0,0000;0,0000;0;0;0;0,1600;0,0000;0,0000;0
25455610;2026-03-19;32;392094925;Тумба напольная FAME 80 с раковиной Como 80;0;1;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
25455610;2026-03-21;64;392094977;Тумба напольная FAME 60 с раковиной Фест 60;1;0;0,0000;0,0000;0;0;0;0,1400;0,0000;0,0000;0
25455610;2026-03-21;64;392094933;Тумба напольная FAME 50 с раковиной Moduo 50;1;0;0,0000;0,0000;0;0;0;0,1200;0,0000;0,0000;0
25455610;2026-03-21;64;392094925;Тумба напольная FAME 80 с раковиной Como 80;1;0;0,0000;0,0000;0;0;0;0,1500;0,0000;0,0000;0
25455610;2026-03-21;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;3;0;0,0000;0,0000;0;0;0;0,9500;0,0000;0,0000;0
25455610;2026-03-21;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;1;0;0,0000;0,0000;0;0;0;0,4100;0,0000;0,0000;0
25455610;2026-03-21;32;392094942;Тумба напольная FAME 60 с раковиной Foster 60;1;2;200,0000;0,3200;0;0;0;0,6300;0,0000;0,0000;0
25455610;2026-03-03;64;392094925;Тумба напольная FAME 80 с раковиной Como 80;3;0;0,0000;0,0000;0;0;0;0,4600;0,0000;0,0000;0
25455610;2026-03-03;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;2;0;0,0000;0,0000;0;0;0;0,4900;0,0000;0,0000;0
25455610;2026-03-03;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;3;0;0,0000;0,0000;0;0;0;0,4700;0,0000;0,0000;0
25455610;2026-03-03;32;392094942;Тумба напольная FAME 60 с раковиной Foster 60;1;0;0,0000;0,0000;0;0;0;0,6300;0,0000;0,0000;0
25455610;2026-03-03;32;392094971;Тумба напольная FAME 70 с раковиной Foster 70;1;0;0,0000;0,0000;0;0;0;0,5400;0,0000;0,0000;0
25455610;2026-03-10;64;392094958;Тумба напольная FAME 50 с раковиной Como 50;1;0;0,0000;0,0000;0;0;0;0,1700;0,0000;0,0000;0
25455610;2026-03-10;64;392094933;Тумба напольная FAME 50 с раковиной Moduo 50;1;0;0,0000;0,0000;0;0;0;0,1700;0,0000;0,0000;0
25455610;2026-03-10;64;392094925;Тумба напольная FAME 80 с раковиной Como 80;3;0;0,0000;0,0000;0;0;0;0,8200;0,0000;0,0000;0
25455610;2026-03-10;64;392095003;Тумба напольная FAME 50 с раковиной Foster 50;1;0;0,0000;0,0000;0;0;0;0,1700;0,0000;0,0000;0
25455610;2026-03-10;64;392094997;Тумба напольная FAME 50 с раковиной Фест 50;1;0;0,0000;0,0000;0;0;0;0,1700;0,0000;0,0000;0
25455610;2026-03-10;64;392094971;Тумба напольная FAME 70 с раковиной Foster 70;3;0;0,0000;0,0000;0;0;0;0,8200;0,0000;0,0000;0
25455610;2026-03-10;64;392094942;Тумба напольная FAME 60 с раковиной Foster 60;1;0;0,0000;0,0000;0;0;0;0,6300;0,0000;0,0000;0
25455610;2026-03-10;32;392094942;Тумба напольная FAME 60 с раковиной Foster 60;0;1;0,0000;0,0000;0;0;0;0,0000;0,0000;0,0000;0
